Date,Open,High,Low,Close,Adj Close,Volume
2023-04-03,225.22999572753906,229.16000366210938,224.1199951171875,229.0,227.2171173095703,6421500
2023-04-04,229.0,230.0500030517578,226.8300018310547,227.66000366210938,225.88754272460938,5254700
2023-04-05,226.77999877929688,228.47000122070312,226.5500030517578,228.1699981689453,226.39358520507812,4813600
2023-04-06,226.16000366210938,226.72999572753906,224.67999267578125,225.99000549316406,224.23056030273438,4285200
2023-04-10,225.55999755859375,226.47999572753906,224.32000732421875,226.42999267578125,224.6671142578125,4952200
2023-04-11,227.0,229.13999938964844,226.1999969482422,228.4499969482422,226.67138671875,4513300
2023-04-12,229.92999267578125,231.58999633789062,227.3300018310547,227.80999755859375,226.03639221191406,4373000
2023-04-13,229.4600067138672,232.83999633789062,228.8000030517578,232.69000244140625,230.87838745117188,7615500
2023-04-14,232.99000549316406,234.99000549316406,232.24000549316406,234.02000427246094,232.1980438232422,9781300
2023-04-17,234.02000427246094,234.0500030517578,230.94000244140625,233.47999572753906,231.66224670410156,4865000
2023-04-18,233.75,234.3300018310547,231.69000244140625,233.60000610351562,231.7812957763672,4796200
2023-04-19,234.0,234.05999755859375,231.85000610351562,232.57000732421875,230.75933837890625,3833900
2023-04-20,232.4600067138672,234.6699981689453,231.5,234.60000610351562,232.77352905273438,4925700
2023-04-21,235.0,235.57000732421875,233.3800048828125,234.0500030517578,232.22779846191406,6771500
2023-04-24,234.22999572753906,235.14999389648438,231.50999450683594,232.75999450683594,230.9478302001953,9124100
2023-04-25,233.02000427246094,235.02000427246094,229.42999267578125,229.58999633789062,227.80250549316406,6076500
2023-04-26,231.22000122070312,232.77000427246094,226.72000122070312,228.14999389648438,226.37371826171875,8400400
2023-04-27,228.6699981689453,229.6300048828125,226.61000061035156,229.00999450683594,227.22705078125,7128200
2023-04-28,228.64999389648438,233.57000732421875,228.05999755859375,232.72999572753906,230.91807556152344,11627900
2023-05-01,232.8699951171875,234.58999633789062,231.50999450683594,232.50999450683594,230.6997833251953,4571100
2023-05-02,231.9499969482422,232.3699951171875,226.2100067138672,226.97999572753906,225.2128448486328,5244000
2023-05-03,226.97999572753906,228.6699981689453,225.9199981689453,225.97999572753906,224.2206268310547,4093300
2023-05-04,224.83999633789062,226.05999755859375,223.47999572753906,225.60000610351562,223.84359741210938,5648700
2023-05-05,228.33999633789062,232.33999633789062,227.2899932861328,231.77999877929688,229.97547912597656,6237000
2023-05-08,231.25,233.4499969482422,231.25,232.22999572753906,230.42196655273438,2938400
2023-05-09,231.0800018310547,234.08999633789062,230.82000732421875,233.25999450683594,231.44393920898438,4352100
2023-05-10,234.3000030517578,234.80999755859375,228.89999389648438,231.27000427246094,229.46945190429688,5245000
2023-05-11,230.75,231.52000427246094,228.27000427246094,231.00999450683594,229.6583251953125,3818000
2023-05-12,232.0,232.72999572753906,229.82000732421875,231.3800048828125,230.0261688232422,3430300
2023-05-15,231.19000244140625,232.8300018310547,230.5500030517578,232.80999755859375,231.4477996826172,2843200
2023-05-16,232.55999755859375,233.10000610351562,229.6300048828125,230.47000122070312,229.12149047851562,4289700
2023-05-17,232.72999572753906,233.88999938964844,230.5500030517578,232.64999389648438,231.28872680664062,4990100
2023-05-18,232.39999389648438,234.14999389648438,231.1300048828125,233.60000610351562,232.23318481445312,6621900
2023-05-19,234.0,234.33999633789062,231.94000244140625,233.30999755859375,231.9448699951172,5399100
2023-05-22,233.30999755859375,233.8699951171875,231.17999267578125,231.27999877929688,229.9267578125,3987800
2023-05-23,229.27000427246094,229.49000549316406,223.66000366210938,224.5800018310547,223.26596069335938,8537200
2023-05-24,222.5500030517578,223.10000610351562,220.02999877929688,222.25,220.9495849609375,6730800
2023-05-25,222.4499969482422,224.69000244140625,220.49000549316406,223.3800048828125,222.07298278808594,6827600
2023-05-26,223.82000732421875,226.2100067138672,223.33999633789062,225.00999450683594,223.69345092773438,5067300
2023-05-30,225.00999450683594,225.47000122070312,219.75,221.63999938964844,220.34315490722656,6916000
2023-05-31,219.9600067138672,221.52999877929688,216.13999938964844,221.02999877929688,219.73672485351562,20460600
2023-06-01,222.72999572753906,226.7100067138672,222.42999267578125,226.5,225.1747283935547,7003600
2023-06-02,228.80999755859375,230.27000427246094,227.4199981689453,228.7899932861328,227.45130920410156,5895500
2023-06-05,227.91000366210938,228.3300018310547,225.30999755859375,226.77000427246094,225.44314575195312,4858900
2023-06-06,226.69000244140625,229.25,226.16000366210938,228.22000122070312,226.88465881347656,6020100
2023-06-07,227.0,227.5500030517578,221.02000427246094,225.27000427246094,223.95193481445312,8517200
2023-06-08,225.08999633789062,225.13999938964844,222.41000366210938,223.0500030517578,221.74490356445312,6248200
2023-06-09,223.63999938964844,225.17999267578125,222.75999450683594,223.55999755859375,222.25192260742188,6385000
2023-06-12,224.41000366210938,226.4499969482422,223.6300048828125,226.1699981689453,224.84664916992188,8621100
2023-06-13,225.6199951171875,227.14999389648438,222.6300048828125,223.39999389648438,222.09286499023438,6868700
2023-06-14,223.74000549316406,225.47000122070312,222.5800018310547,223.44000244140625,222.13262939453125,9160700
2023-06-15,222.02000427246094,227.11000061035156,221.3699951171875,226.1699981689453,224.84664916992188,12534000
2023-06-16,226.4499969482422,229.8000030517578,226.0800018310547,228.91000366210938,227.5706329345703,13628500
2023-06-20,227.0,229.57000732421875,226.17999267578125,226.47000122070312,225.1448974609375,12312300
2023-06-21,226.1199951171875,228.6300048828125,224.97999572753906,227.25,225.9203338623047,7032100
2023-06-22,226.36000061035156,228.92999267578125,225.5,228.38999938964844,227.0536651611328,6275500
2023-06-23,227.22000122070312,229.97999572753906,226.38999938964844,229.5500030517578,228.20687866210938,5422500
2023-06-26,229.44000244140625,230.10000610351562,226.1999969482422,226.3000030517578,224.9759063720703,5165400
2023-06-27,227.47999572753906,228.61000061035156,226.52000427246094,227.33999633789062,226.00979614257812,4628500
2023-06-28,227.5,228.05999755859375,226.02000427246094,227.9600067138672,226.6261749267578,5324500
2023-06-29,228.7899932861328,234.6999969482422,228.60000610351562,234.32000732421875,232.948974609375,7118900
2023-06-30,236.27000427246094,238.27999877929688,235.9499969482422,237.47999572753906,236.09046936035156,6879100
2023-07-03,237.0,238.39999389648438,235.41000366210938,237.97000122070312,236.57762145996094,3087400
2023-07-05,234.41000366210938,240.0,233.99000549316406,239.4499969482422,238.04896545410156,7601200
2023-07-06,238.27000427246094,239.60000610351562,236.69000244140625,238.8800048828125,237.4822998046875,6441800
2023-07-07,236.72999572753906,238.44000244140625,236.1300048828125,236.4499969482422,235.06651306152344,5729200
2023-07-10,237.00999450683594,239.10000610351562,236.5,238.16000366210938,236.76651000976562,4858900
2023-07-11,238.80999755859375,240.6999969482422,238.1199951171875,240.5500030517578,239.14251708984375,3857100
2023-07-12,241.5500030517578,243.9499969482422,241.22999572753906,242.2100067138672,240.79281616210938,6116000
2023-07-13,243.7899932861328,244.27000427246094,243.14999389648438,243.30999755859375,241.88636779785156,5819600
2023-07-14,244.72999572753906,244.74000549316406,241.9600067138672,243.16000366210938,241.73724365234375,4940600
2023-07-17,243.11000061035156,245.3699951171875,243.0,243.99000549316406,242.56239318847656,4328100
2023-07-18,243.10000610351562,243.17999267578125,237.67999267578125,240.77000427246094,239.36123657226562,7674700
