Date,Open,High,Low,Close,Adj Close,Volume
2024-04-05,64.69999694824219,65.47000122070312,64.05999755859375,65.1500015258789,65.1500015258789,8058000
2024-04-08,65.52999877929688,66.69999694824219,65.33000183105469,66.33999633789062,66.33999633789062,8421400
2024-04-09,66.94999694824219,67.26000213623047,66.38500213623047,67.0,67.0,8459900
2024-04-10,65.12000274658203,66.19000244140625,65.05000305175781,65.87999725341797,65.87999725341797,8566300
2024-04-11,65.84500122070312,66.37799835205078,64.68000030517578,65.80000305175781,65.80000305175781,8785500
2024-04-12,65.37999725341797,65.97000122070312,64.16000366210938,64.58999633789062,64.58999633789062,9909200
2024-04-15,65.05999755859375,65.47000122070312,63.25,63.5099983215332,63.5099983215332,11008700
2024-04-16,62.9900016784668,64.20999908447266,62.91999816894531,63.43000030517578,63.43000030517578,9912700
2024-04-17,63.779998779296875,63.970001220703125,62.58000183105469,63.2599983215332,63.2599983215332,8000900
2024-04-18,63.849998474121094,64.02999877929688,61.95000076293945,62.099998474121094,62.099998474121094,9240000
